,Franchise,City,Date,Product,Sales,Target Sales,Profit,Target Profit
302,203,Mumbai,3/1/2019,Regular Espresso,? 108.00,? 72.00,? 29.70,? 30.00
303,203,Mumbai,4/1/2019,Regular Espresso,? 327.00,? 312.00,? 111.10,? 120.00
304,203,Mumbai,5/1/2019,Regular Espresso,? 54.00,? 36.00,? 14.30,? 24.00
305,203,Mumbai,6/1/2019,Regular Espresso,? 119.40,? 102.00,? 39.60,? 42.00
306,203,Mumbai,7/1/2019,Regular Espresso,? 362.40,? 324.00,? 172.15,? 126.00
307,203,Mumbai,8/1/2019,Regular Espresso,? 190.80,? 168.00,? 21.45,? 18.00
308,203,Mumbai,9/1/2019,Regular Espresso,? 403.20,? 354.00,? 189.20,? 144.00
309,203,Mumbai,10/1/2019,Regular Espresso,? 78.00,? 48.00,? 22.55,? 12.00
310,203,Mumbai,11/1/2019,Regular Espresso,? 304.20,? 270.00,? 139.15,? 108.00
311,203,Mumbai,12/1/2019,Regular Espresso,? 352.20,? 336.00,? 121.00,? 132.00
312,203,Mumbai,1/1/2018,Darjeeling,? 520.00,? 768.00,? 185.25,? 329.00
313,203,Mumbai,2/1/2018,Darjeeling,? 728.00,? 904.00,? 276.00,? 364.00
314,203,Mumbai,3/1/2018,Darjeeling,? 135.20,? 152.00,? -156.75,
315,203,Mumbai,4/1/2018,Darjeeling,? 105.60,? 112.00,? -136.50,
316,203,Mumbai,5/1/2018,Darjeeling,? 254.40,? 216.00,? 30.00,? 35.00
317,203,Mumbai,6/1/2018,Darjeeling,? 559.20,? 664.00,? 203.25,? 245.00
318,203,Mumbai,7/1/2018,Darjeeling,? 257.60,? 112.00,? 149.25,? 56.00
319,203,Mumbai,8/1/2018,Darjeeling,? 723.20,? 912.00,? 383.25,? 371.00
320,203,Mumbai,9/1/2018,Darjeeling,? 247.20,? 216.00,? 144.00,? 105.00
321,203,Mumbai,10/1/2018,Darjeeling,? 449.60,? 392.00,? 212.25,? 140.00
322,203,Mumbai,11/1/2018,Darjeeling,? 129.60,? 144.00,? -2.25,? 21.00
323,203,Mumbai,12/1/2018,Darjeeling,? 196.00,? 128.00,? 78.75,? 63.00
324,203,Mumbai,1/1/2019,Darjeeling,? 111.20,? 152.00,? -130.50,
325,203,Mumbai,2/1/2019,Darjeeling,? 196.00,? 112.00,? 109.50,? 56.00
326,203,Mumbai,3/1/2019,Darjeeling,? 135.20,? 168.00,? -106.50,
327,203,Mumbai,4/1/2019,Darjeeling,? 124.80,? 136.00,? -141.00,
328,203,Mumbai,5/1/2019,Darjeeling,? 187.20,? 160.00,? 75.75,? 70.00
329,203,Mumbai,6/1/2019,Darjeeling,? 231.20,? 224.00,? 19.50,? 28.00
330,203,Mumbai,7/1/2019,Darjeeling,? 98.40,? 64.00,? 35.25,? 28.00
331,203,Mumbai,8/1/2019,Darjeeling,? 240.80,? 208.00,? 99.75,? 98.00
332,203,Mumbai,9/1/2019,Darjeeling,? 249.60,? 216.00,? 104.25,? 105.00
333,203,Mumbai,10/1/2019,Darjeeling,? 498.40,? 592.00,? 176.25,? 217.00
334,203,Mumbai,11/1/2019,Darjeeling,? 130.40,? 160.00,? -106.50,
335,203,Mumbai,12/1/2019,Darjeeling,? 599.20,? 752.00,? 305.25,? 287.00
336,203,Mumbai,1/1/2018,Decaf Irish Cream,? 248.40,? 162.00,? 96.00,? 76.50
337,203,Mumbai,2/1/2018,Decaf Irish Cream,? 563.40,? 504.00,? 260.80,? 187.00
338,203,Mumbai,3/1/2018,Decaf Irish Cream,? 448.20,? 423.00,? 124.80,? 136.00
339,203,Mumbai,4/1/2018,Decaf Irish Cream,? 170.10,? 117.00,? 47.20,? 34.00
340,203,Mumbai,5/1/2018,Decaf Irish Cream,? 121.50,? 81.00,? 25.60,? 25.50
341,203,Mumbai,6/1/2018,Decaf Irish Cream,? 289.80,? 180.00,? 159.20,? 85.00
342,203,Mumbai,7/1/2018,Decaf Irish Cream,? 189.00,? 171.00,? 71.20,? 68.00
343,203,Mumbai,8/1/2018,Decaf Irish Cream,? 277.20,? 252.00,? 31.20,? 34.00
344,203,Mumbai,9/1/2018,Decaf Irish Cream,? 618.30,? 720.00,? 291.20,? 306.00
345,203,Mumbai,10/1/2018,Decaf Irish Cream,? 234.90,? 189.00,? 124.80,? 93.50
346,203,Mumbai,11/1/2018,Decaf Irish Cream,? 474.30,? 414.00,? 212.00,? 161.50
347,203,Mumbai,12/1/2018,Decaf Irish Cream,? 468.00,? 369.00,? 148.80,? 144.50
348,203,Mumbai,1/1/2019,Decaf Irish Cream,? 228.60,? 153.00,? 122.40,? 85.00
349,203,Mumbai,2/1/2019,Decaf Irish Cream,? 464.40,? 450.00,? 182.40,? 153.00
350,203,Mumbai,3/1/2019,Decaf Irish Cream,? 180.90,? 117.00,? 70.40,? 34.00
351,203,Mumbai,4/1/2019,Decaf Irish Cream,? 260.10,? 243.00,? 20.00,? 25.50
352,203,Mumbai,5/1/2019,Decaf Irish Cream,? 538.20,? 495.00,? 180.00,? 204.00
353,203,Mumbai,6/1/2019,Decaf Irish Cream,? 191.70,? 144.00,? 83.20,? 51.00
354,203,Mumbai,7/1/2019,Decaf Irish Cream,? 150.30,? 189.00,? -156.80,
355,203,Mumbai,8/1/2019,Decaf Irish Cream,? 268.20,? 234.00,? 147.20,? 119.00
356,203,Mumbai,9/1/2019,Decaf Irish Cream,? 111.60,? 117.00,? -66.40,
357,203,Mumbai,10/1/2019,Decaf Irish Cream,? 623.70,? 864.00,? 293.60,? 399.50
358,203,Mumbai,11/1/2019,Decaf Irish Cream,? 468.90,? 450.00,? 132.00,? 153.00
359,203,Mumbai,12/1/2019,Decaf Irish Cream,? 119.70,? 135.00,? -48.80,
360,203,Mumbai,1/1/2018,Earl Grey,? 95.00,? 108.00,? 4.76,? 6.40
361,203,Mumbai,2/1/2018,Earl Grey,? 49.78,? 36.00,? 8.40,? 6.40
362,203,Mumbai,3/1/2018,Earl Grey,? 200.26,? 229.50,? 64.40,? 54.40
363,203,Mumbai,4/1/2018,Earl Grey,? 99.18,? 94.50,? 43.96,? 35.20
364,203,Mumbai,5/1/2018,Earl Grey,? 96.52,? 76.50,? 43.40,? 32.00
365,203,Mumbai,6/1/2018,Earl Grey,? 32.68,? 45.00,? -53.20,
366,203,Mumbai,7/1/2018,Earl Grey,? 63.08,? 90.00,? -38.36,
367,203,Mumbai,8/1/2018,Earl Grey,? 40.28,? 40.50,? 12.04,? 9.60
368,203,Mumbai,9/1/2018,Earl Grey,? 215.46,? 243.00,? 59.08,? 67.20
369,203,Mumbai,10/1/2018,Earl Grey,? 80.18,? 58.50,? 34.44,? 22.40
370,203,Mumbai,11/1/2018,Earl Grey,? 171.38,? 184.50,? 53.48,? 44.80
371,203,Mumbai,12/1/2018,Earl Grey,? 55.10,? 81.00,? -0.56,? 9.60
372,203,Mumbai,1/1/2019,Earl Grey,? 71.44,? 72.00,? 25.76,? 19.20
373,203,Mumbai,2/1/2019,Earl Grey,? 50.92,? 40.50,? 12.32,? 9.60
374,203,Mumbai,3/1/2019,Earl Grey,? 45.22,? 45.00,? 14.56,? 12.80
375,203,Mumbai,4/1/2019,Earl Grey,? 44.08,? 58.50,? -30.80,
376,203,Mumbai,5/1/2019,Earl Grey,? 319.96,? 441.00,? 130.20,? 144.00
377,203,Mumbai,6/1/2019,Earl Grey,? 120.84,? 126.00,? 11.20,? 9.60
378,203,Mumbai,7/1/2019,Earl Grey,? 93.86,? 90.00,? 41.44,? 32.00
379,203,Mumbai,8/1/2019,Earl Grey,? 223.82,? 252.00,? 61.60,? 70.40
380,203,Mumbai,9/1/2019,Earl Grey,? 114.38,? 90.00,? 37.24,? 32.00
381,203,Mumbai,10/1/2019,Earl Grey,? 57.00,? 45.00,? 10.92,? 12.80
382,203,Mumbai,11/1/2019,Earl Grey,? 97.28,? 76.50,? 31.36,? 32.00
383,203,Mumbai,12/1/2019,Earl Grey,? 113.24,? 126.00,? 7.28,? 9.60
384,203,Mumbai,1/1/2018,Green Tea,? 131.75,? 127.50,? 27.50,? 42.50
385,203,Mumbai,2/1/2018,Green Tea,? 133.00,? 115.00,? 18.00,? 47.50
386,203,Mumbai,3/1/2018,Green Tea,? 169.50,? 210.00,? 35.50,? 92.50
387,203,Mumbai,4/1/2018,Green Tea,? 70.00,? 60.00,? -23.50,? 5.00
388,203,Mumbai,5/1/2018,Green Tea,? 225.50,? 282.50,? 97.00,? 130.00
389,203,Mumbai,6/1/2018,Green Tea,? 145.50,? 120.00,? 42.75,? 50.00
390,203,Mumbai,7/1/2018,Green Tea,? 75.50,? 35.00,? 3.50,? 20.00
391,203,Mumbai,8/1/2018,Green Tea,? 64.00,? 42.50,? -2.25,? 25.00
392,203,Mumbai,9/1/2018,Green Tea,? 44.50,? 37.50,? -14.50,? 15.00
393,203,Mumbai,10/1/2018,Green Tea,? 27.50,? 32.50,? -49.00,
394,203,Mumbai,11/1/2018,Green Tea,? 159.25,? 137.50,? 53.50,? 60.00
395,203,Mumbai,12/1/2018,Green Tea,? 60.75,? 40.00,? -3.50,? 22.50
396,203,Mumbai,1/1/2019,Green Tea,? 24.50,? 20.00,? -20.00,? 7.50
397,203,Mumbai,2/1/2019,Green Tea,? 153.50,? 137.50,? 50.25,? 52.50
398,203,Mumbai,3/1/2019,Green Tea,? 166.00,? 185.00,? 57.25,? 77.50
399,203,Mumbai,4/1/2019,Green Tea,? 169.50,? 147.50,? 32.25,? 60.00
400,203,Mumbai,5/1/2019,Green Tea,? 74.50,? 67.50,? -23.25,? 12.50
401,203,Mumbai,6/1/2019,Green Tea,? 45.00,? 30.00,? -16.50,? 12.50
402,203,Mumbai,7/1/2019,Green Tea,? 50.25,? 30.00,? -9.00,? 12.50
403,203,Mumbai,8/1/2019,Green Tea,? 139.75,? 120.00,? 39.75,? 42.50
404,203,Mumbai,9/1/2019,Green Tea,? 189.00,? 235.00,? 43.75,? 102.50
405,203,Mumbai,10/1/2019,Green Tea,? 52.75,? 45.00,? 1.25,? 20.00
406,203,Mumbai,11/1/2019,Green Tea,? 46.75,? 20.00,? -10.25,? 12.50
407,203,Mumbai,12/1/2019,Green Tea,? 222.50,? 277.50,? 59.25,? 125.00
408,203,Mumbai,1/1/2018,Lemon,? 92.75,? 69.30,? 32.20,? 33.60
409,203,Mumbai,2/1/2018,Lemon,? 80.50,? 49.50,? 27.44,? 22.40
410,203,Mumbai,3/1/2018,Lemon,? 43.75,? 49.50,? -11.48,
411,203,Mumbai,4/1/2018,Lemon,? 101.50,? 69.30,? 35.84,? 30.80
412,203,Mumbai,5/1/2018,Lemon,? 41.30,? 46.20,? -32.76,
413,203,Mumbai,6/1/2018,Lemon,? 51.10,? 56.10,? -35.56,
414,203,Mumbai,7/1/2018,Lemon,? 191.10,? 171.60,? 56.84,? 56.00
415,203,Mumbai,8/1/2018,Lemon,? 33.60,? 39.60,? -31.64,
416,203,Mumbai,9/1/2018,Lemon,? 235.20,? 214.50,? 99.96,? 72.80
417,203,Mumbai,10/1/2018,Lemon,? 70.35,? 39.60,? 24.08,? 14.00
418,203,Mumbai,11/1/2018,Lemon,? 108.15,? 89.10,? 10.92,? 8.40
419,203,Mumbai,12/1/2018,Lemon,? 212.45,? 191.40,? 88.76,? 61.60
420,203,Mumbai,1/1/2019,Lemon,? 66.50,? 52.80,? 19.04,? 16.80
421,203,Mumbai,2/1/2019,Lemon,? 63.70,? 26.40,? 15.68,? 14.00
422,203,Mumbai,3/1/2019,Lemon,? 42.00,? 33.00,? 10.64,? 11.20
423,203,Mumbai,4/1/2019,Lemon,? 119.70,? 108.90,? 14.00,? 14.00
424,203,Mumbai,5/1/2019,Lemon,? 55.65,? 62.70,? -39.48,
425,203,Mumbai,6/1/2019,Lemon,? 193.90,? 135.30,? 77.28,? 47.60
426,203,Mumbai,7/1/2019,Lemon,? 67.90,? 26.40,? 23.24,? 14.00
427,203,Mumbai,8/1/2019,Lemon,? 45.50,? 26.40,? 11.48,? 5.60
428,203,Mumbai,9/1/2019,Lemon,? 49.70,? 29.70,? 22.12,? 14.00
429,203,Mumbai,10/1/2019,Lemon,? 65.80,? 52.80,? 25.76,? 16.80
430,203,Mumbai,11/1/2019,Lemon,? 46.20,? 52.80,? -7.56,
431,203,Mumbai,12/1/2019,Lemon,? 87.15,? 66.00,? 42.00,? 28.00
432,203,Mumbai,1/1/2018,Mint,? 103.50,? 60.00,? 39.20,? 30.40
433,203,Mumbai,2/1/2018,Mint,? 63.45,? 64.00,? -16.00,
434,203,Mumbai,3/1/2018,Mint,? 227.70,? 156.00,? 99.60,? 60.80
435,203,Mumbai,4/1/2018,Mint,? 205.20,? 172.00,? 56.00,? 57.00
436,203,Mumbai,5/1/2018,Mint,? 410.40,? 456.00,? 148.00,? 201.40
437,203,Mumbai,6/1/2018,Mint,? 95.40,? 52.00,? 50.00,? 26.60
438,203,Mumbai,7/1/2018,Mint,? 144.90,? 124.00,? 12.40,? 15.20
439,203,Mumbai,8/1/2018,Mint,? 93.60,? 56.00,? 49.20,? 30.40
440,203,Mumbai,9/1/2018,Mint,? 110.25,? 84.00,? 42.00,? 41.80
441,203,Mumbai,10/1/2018,Mint,? 76.50,? 44.00,? 19.20,? 15.20
442,203,Mumbai,11/1/2018,Mint,? 95.85,? 56.00,? 36.40,? 30.40
443,203,Mumbai,12/1/2018,Mint,? 71.55,? 40.00,? 23.60,? 11.40
444,203,Mumbai,1/1/2019,Mint,? 185.40,? 156.00,? 20.00,? 22.80
445,203,Mumbai,2/1/2019,Mint,? 309.15,? 260.00,? 104.80,? 95.00
446,203,Mumbai,3/1/2019,Mint,? 203.40,? 156.00,? 64.00,? 60.80
447,203,Mumbai,4/1/2019,Mint,? 86.40,? 48.00,? 32.00,? 19.00
448,203,Mumbai,5/1/2019,Mint,? 135.90,? 88.00,? 53.60,? 41.80
449,203,Mumbai,6/1/2019,Mint,? 123.30,? 72.00,? 66.40,? 34.20
450,203,Mumbai,7/1/2019,Mint,? 134.10,? 80.00,? 73.60,? 38.00
451,203,Mumbai,8/1/2019,Mint,? 39.15,? 40.00,? -55.20,
452,203,Mumbai,9/1/2019,Mint,? 45.90,? 48.00,? -35.20,
453,203,Mumbai,10/1/2019,Mint,? 52.20,? 52.00,? -22.40,
454,203,Mumbai,11/1/2019,Mint,? 89.55,? 52.00,? 33.60,? 26.60
455,203,Mumbai,12/1/2019,Mint,? 72.00,? 40.00,? 17.20,? 11.40
456,203,Mumbai,1/1/2018,Colombian,? 430.00,? 457.00,? 150.00,? 142.00
457,203,Mumbai,2/1/2018,Colombian,? 160.00,? 202.00,? 60.00,? 101.00
458,203,Mumbai,3/1/2018,Colombian,? 560.00,? 628.00,? 220.00,? 326.00
459,203,Mumbai,4/1/2018,Colombian,? 280.00,? 323.00,? 140.00,? 143.00
460,203,Mumbai,5/1/2018,Colombian,? 80.00,? 92.00,? 30.00,? 27.00
461,203,Mumbai,6/1/2018,Colombian,? 140.00,? 210.00,? 80.00,? 89.00
462,203,Mumbai,7/1/2018,Colombian,? 200.00,? 302.00,? 100.00,? 134.00
463,203,Mumbai,8/1/2018,Colombian,? 500.00,? 521.00,? 180.00,? 165.00
464,203,Mumbai,9/1/2018,Colombian,? 130.00,? 105.00,,? -116.00
465,203,Mumbai,10/1/2018,Colombian,? 120.00,? 189.00,? 60.00,? 80.00
466,203,Mumbai,11/1/2018,Colombian,? 160.00,? 206.00,? 60.00,? 102.00
467,203,Mumbai,12/1/2018,Colombian,? 190.00,? 224.00,? 80.00,? 132.00
468,203,Mumbai,1/1/2019,Colombian,? 450.00,? 509.00,? 150.00,? 220.00
469,203,Mumbai,2/1/2019,Colombian,? 120.00,? 179.00,? 50.00,? 70.00
470,203,Mumbai,3/1/2019,Colombian,? 450.00,? 478.00,? 150.00,? 149.00
471,203,Mumbai,4/1/2019,Colombian,? 120.00,? 201.00,? 60.00,? 119.00
472,203,Mumbai,5/1/2019,Colombian,? 170.00,? 147.00,,? -178.00
473,203,Mumbai,6/1/2019,Colombian,? 120.00,? 95.00,,? -156.00
474,203,Mumbai,7/1/2019,Colombian,? 650.00,? 678.00,? 260.00,? 259.00
475,203,Mumbai,8/1/2019,Colombian,? 200.00,? 162.00,,? -196.00
476,203,Mumbai,9/1/2019,Colombian,? 510.00,? 532.00,? 190.00,? 197.00
477,203,Mumbai,10/1/2019,Colombian,? 400.00,? 465.00,? 160.00,? 164.00
478,203,Mumbai,11/1/2019,Colombian,? 160.00,? 190.00,? 60.00,? 67.00
479,203,Mumbai,12/1/2019,Colombian,? 190.00,? 130.00,,? -117.00
480,216,Mumbai,1/1/2018,Cappuccino,? 90.20,? 82.00,? 38.20,? 28.00
481,216,Mumbai,2/1/2018,Cappuccino,? 38.00,? 32.00,? 13.40,? 12.00
482,216,Mumbai,3/1/2018,Cappuccino,? 50.80,? 34.00,? 31.00,? 20.00
483,216,Mumbai,4/1/2018,Cappuccino,? 111.80,? 96.00,? 55.80,? 34.00
484,216,Mumbai,5/1/2018,Cappuccino,? 52.20,? 42.00,? 31.40,? 22.00
485,216,Mumbai,6/1/2018,Cappuccino,? 55.20,? 36.00,? 24.00,? 18.00
486,216,Mumbai,7/1/2018,Cappuccino,? 139.80,? 166.00,? 54.20,? 70.00
487,216,Mumbai,8/1/2018,Cappuccino,? 125.60,? 120.00,? 66.20,? 46.00
488,216,Mumbai,9/1/2018,Cappuccino,? 24.40,? 30.00,? -23.40,
489,216,Mumbai,10/1/2018,Cappuccino,? 56.00,? 48.00,? 5.20,? 4.00
490,216,Mumbai,11/1/2018,Cappuccino,? 132.80,? 148.00,? 69.80,? 62.00
491,216,Mumbai,12/1/2018,Cappuccino,? 130.00,? 192.00,? 49.40,? 94.00
492,216,Mumbai,1/1/2019,Cappuccino,? 42.20,? 26.00,? 25.00,? 14.00
493,216,Mumbai,2/1/2019,Cappuccino,? 105.40,? 102.00,? 46.00,? 34.00
494,216,Mumbai,3/1/2019,Cappuccino,? 116.20,? 104.00,? 60.00,? 40.00
495,216,Mumbai,4/1/2019,Cappuccino,? 99.20,? 80.00,? 48.60,? 32.00
496,216,Mumbai,5/1/2019,Cappuccino,? 23.20,? 26.00,? -11.20,
497,216,Mumbai,6/1/2019,Cappuccino,? 19.20,? 12.00,? 7.80,? 8.00
498,216,Mumbai,7/1/2019,Cappuccino,? 91.20,? 80.00,? 32.40,? 34.00
499,216,Mumbai,8/1/2019,Cappuccino,? 40.40,? 50.00,? -31.40,
500,216,Mumbai,9/1/2019,Cappuccino,? 25.00,? 30.00,? -8.20,
501,216,Mumbai,10/1/2019,Cappuccino,? 60.40,? 28.00,? 26.80,? 16.00
502,216,Mumbai,11/1/2019,Cappuccino,? 61.80,? 42.00,? 38.00,? 22.00
503,216,Mumbai,12/1/2019,Cappuccino,? 56.40,? 42.00,? 34.20,? 24.00
504,216,Mumbai,1/1/2018,Caffe Latte,? 81.20,? 105.00,? -71.50,
505,216,Mumbai,2/1/2018,Caffe Latte,? 418.60,? 385.00,? 146.25,? 144.00
506,216,Mumbai,3/1/2018,Caffe Latte,? 139.30,? 91.00,? 54.60,? 42.00
507,216,Mumbai,4/1/2018,Caffe Latte,? 319.90,? 301.00,? 92.30,? 90.00
508,216,Mumbai,5/1/2018,Caffe Latte,? 348.60,? 287.00,? 159.25,? 102.00
509,216,Mumbai,6/1/2018,Caffe Latte,? 131.60,? 112.00,? 59.80,? 36.00
510,216,Mumbai,7/1/2018,Caffe Latte,? 474.60,? 455.00,? 168.35,? 156.00
511,216,Mumbai,8/1/2018,Caffe Latte,? 222.60,? 196.00,? 26.00,? 18.00
512,216,Mumbai,9/1/2018,Caffe Latte,? 91.00,? 56.00,? 26.65,? 12.00
513,216,Mumbai,10/1/2018,Caffe Latte,? 202.30,? 196.00,? 16.90,? 24.00
514,216,Mumbai,11/1/2018,Caffe Latte,? 171.50,? 147.00,? 68.25,? 66.00
515,216,Mumbai,12/1/2018,Caffe Latte,? 225.40,? 154.00,? 129.35,? 66.00
516,216,Mumbai,1/1/2019,Caffe Latte,? 116.20,? 140.00,? -89.05,
517,216,Mumbai,2/1/2019,Caffe Latte,? 340.20,? 280.00,? 156.00,? 102.00
518,216,Mumbai,3/1/2019,Caffe Latte,? 218.40,? 189.00,? 90.35,? 90.00
519,216,Mumbai,4/1/2019,Caffe Latte,? 343.00,? 315.00,? 113.10,? 96.00
520,216,Mumbai,5/1/2019,Caffe Latte,? 632.80,? 798.00,? 332.15,? 318.00
521,216,Mumbai,6/1/2019,Caffe Latte,? 200.20,? 189.00,? 22.75,? 18.00
522,216,Mumbai,7/1/2019,Caffe Latte,? 138.60,? 91.00,? 54.60,? 42.00
523,216,Mumbai,8/1/2019,Caffe Latte,? 179.20,? 119.00,? 72.15,? 60.00
524,216,Mumbai,9/1/2019,Caffe Latte,? 412.30,? 392.00,? 143.00,? 132.00
525,216,Mumbai,10/1/2019,Caffe Latte,? 147.70,? 91.00,? 79.95,? 42.00
526,216,Mumbai,11/1/2019,Caffe Latte,? 208.60,? 196.00,? 17.55,? 18.00
527,216,Mumbai,12/1/2019,Caffe Latte,? 126.00,? 84.00,? 35.10,? 30.00
528,216,Mumbai,1/1/2018,Regular Espresso,? 138.00,? 90.00,? 53.90,? 48.00
529,216,Mumbai,2/1/2018,Regular Espresso,? 95.40,? 60.00,? 32.45,? 18.00
530,216,Mumbai,3/1/2018,Regular Espresso,? 178.80,? 162.00,? 14.85,? 30.00
531,216,Mumbai,4/1/2018,Regular Espresso,? 147.00,? 96.00,? 57.75,? 54.00
532,216,Mumbai,5/1/2018,Regular Espresso,? 120.60,? 72.00,? 47.30,? 30.00
533,216,Mumbai,6/1/2018,Regular Espresso,? 113.40,? 72.00,? 44.00,? 36.00
534,216,Mumbai,7/1/2018,Regular Espresso,? 71.40,? 60.00,? 28.60,? 24.00
535,216,Mumbai,8/1/2018,Regular Espresso,? 153.60,? 132.00,? 61.05,? 72.00
536,216,Mumbai,9/1/2018,Regular Espresso,? 63.60,? 78.00,? -46.20,
537,216,Mumbai,10/1/2018,Regular Espresso,? 431.40,? 504.00,? 211.20,? 222.00
538,216,Mumbai,11/1/2018,Regular Espresso,? 57.60,? 72.00,? -62.15,
539,216,Mumbai,12/1/2018,Regular Espresso,? 120.60,? 72.00,? 65.45,? 36.00
540,216,Mumbai,1/1/2019,Regular Espresso,? 109.20,? 48.00,? 30.80,? 30.00
541,216,Mumbai,2/1/2019,Regular Espresso,? 127.20,? 78.00,? 68.75,? 42.00
542,216,Mumbai,3/1/2019,Regular Espresso,? 115.20,? 132.00,? -81.95,
543,216,Mumbai,4/1/2019,Regular Espresso,? 337.20,? 294.00,? 155.65,? 120.00
544,216,Mumbai,5/1/2019,Regular Espresso,? 185.40,? 162.00,? 21.45,? 18.00
545,216,Mumbai,6/1/2019,Regular Espresso,? 184.80,? 168.00,? 21.45,? 24.00
546,216,Mumbai,7/1/2019,Regular Espresso,? 78.00,? 90.00,? -95.70,
547,216,Mumbai,8/1/2019,Regular Espresso,? 61.20,? 72.00,? -48.40,
548,216,Mumbai,9/1/2019,Regular Espresso,? 90.00,? 54.00,? 46.20,? 36.00
549,216,Mumbai,10/1/2019,Regular Espresso,? 185.40,? 162.00,? 105.60,? 90.00
550,216,Mumbai,11/1/2019,Regular Espresso,? 52.20,? 60.00,? -75.90,
551,216,Mumbai,12/1/2019,Regular Espresso,? 313.20,? 270.00,? 141.90,? 96.00
552,216,Mumbai,1/1/2018,Darjeeling,? 502.40,? 448.00,? 244.50,? 154.00
553,216,Mumbai,2/1/2018,Darjeeling,? 128.00,? 80.00,? 43.50,? 28.00
554,216,Mumbai,3/1/2018,Darjeeling,? 443.20,? 328.00,? 207.00,? 119.00
555,216,Mumbai,4/1/2018,Darjeeling,? 729.60,? 912.00,? 277.50,? 371.00
556,216,Mumbai,5/1/2018,Darjeeling,? 194.40,? 128.00,? 108.75,? 63.00
557,216,Mumbai,6/1/2018,Darjeeling,? 604.80,? 752.00,? 221.25,? 287.00
558,216,Mumbai,7/1/2018,Darjeeling,? 607.20,? 672.00,? 306.00,? 259.00
559,216,Mumbai,8/1/2018,Darjeeling,? 116.00,? 144.00,? -1.50,? 21.00
560,216,Mumbai,9/1/2018,Darjeeling,? 104.80,? 64.00,? 22.50,? 14.00
561,216,Mumbai,10/1/2018,Darjeeling,? 436.80,? 416.00,? 152.25,? 140.00
562,216,Mumbai,11/1/2018,Darjeeling,? 404.80,? 312.00,? 186.75,? 112.00
563,216,Mumbai,12/1/2018,Darjeeling,? 537.60,? 472.00,? 258.00,? 168.00
564,216,Mumbai,1/1/2019,Darjeeling,? 105.60,? 88.00,? 32.25,? 35.00
565,216,Mumbai,2/1/2019,Darjeeling,? 78.40,? 64.00,? 30.00,? 21.00
566,216,Mumbai,3/1/2019,Darjeeling,? 107.20,? 72.00,? 40.50,? 42.00
567,216,Mumbai,4/1/2019,Darjeeling,? 194.40,? 128.00,? 79.50,? 63.00
568,216,Mumbai,5/1/2019,Darjeeling,? 489.60,? 464.00,? 172.50,? 154.00
569,216,Mumbai,6/1/2019,Darjeeling,? 136.00,? 88.00,? 36.00,? 28.00
570,216,Mumbai,7/1/2019,Darjeeling,? 212.00,? 168.00,? 86.25,? 84.00
571,216,Mumbai,8/1/2019,Darjeeling,? 254.40,? 216.00,? 30.00,? 35.00
572,216,Mumbai,9/1/2019,Darjeeling,? 407.20,? 360.00,? 165.75,? 105.00
573,216,Mumbai,10/1/2019,Darjeeling,? 203.20,? 136.00,? 114.75,? 70.00
574,216,Mumbai,11/1/2019,Darjeeling,? 238.40,? 224.00,? 19.50,? 21.00
575,216,Mumbai,12/1/2019,Darjeeling,? 104.80,? 64.00,? 22.50,? 14.00
576,216,Mumbai,1/1/2018,Decaf Irish Cream,? 271.80,? 180.00,? 107.20,? 85.00
577,216,Mumbai,2/1/2018,Decaf Irish Cream,? 491.40,? 432.00,? 156.80,? 170.00
578,216,Mumbai,3/1/2018,Decaf Irish Cream,? 152.10,? 189.00,? -113.60,
579,216,Mumbai,4/1/2018,Decaf Irish Cream,? 117.90,? 72.00,? 56.00,? 34.00
580,216,Mumbai,5/1/2018,Decaf Irish Cream,? 210.60,? 180.00,? 80.80,? 85.00
581,216,Mumbai,6/1/2018,Decaf Irish Cream,? 220.50,? 126.00,? 116.80,? 68.00
582,216,Mumbai,7/1/2018,Decaf Irish Cream,? 185.40,? 144.00,? 81.60,? 51.00
583,216,Mumbai,8/1/2018,Decaf Irish Cream,? 224.10,? 180.00,? 120.00,? 85.00
584,216,Mumbai,9/1/2018,Decaf Irish Cream,? 94.50,? 117.00,? -92.80,
585,216,Mumbai,10/1/2018,Decaf Irish Cream,? 458.10,? 405.00,? 176.00,? 127.50
586,216,Mumbai,11/1/2018,Decaf Irish Cream,? 478.80,? 459.00,? 133.60,? 144.50
587,216,Mumbai,12/1/2018,Decaf Irish Cream,? 228.60,? 198.00,? 122.40,? 102.00
588,216,Mumbai,1/1/2019,Decaf Irish Cream,? 430.20,? 387.00,? 119.20,? 136.00
589,216,Mumbai,2/1/2019,Decaf Irish Cream,? 105.30,? 117.00,? -90.40,
590,216,Mumbai,3/1/2019,Decaf Irish Cream,? 811.80,"? 1,017.00",? 406.40,? 442.00
591,216,Mumbai,4/1/2019,Decaf Irish Cream,? 801.00,? 999.00,? 285.60,? 425.00
592,216,Mumbai,5/1/2019,Decaf Irish Cream,? 171.00,? 135.00,? 73.60,? 51.00
593,216,Mumbai,6/1/2019,Decaf Irish Cream,? 117.00,? 72.00,? 32.80,? 17.00
594,216,Mumbai,7/1/2019,Decaf Irish Cream,? 612.90,? 585.00,? 289.60,? 212.50
595,216,Mumbai,8/1/2019,Decaf Irish Cream,? 478.80,? 459.00,? 133.60,? 144.50
