Order ID,Customer ID,Location Id,Order Date
IN-2016-EA1403527-40960,EA-1403527,ChinaHebeiTangshan,2/21/2016
IN-2016-AR1051056-40960,AR-1051056,Hong Hong Kowloon,2/21/2016
IN-2016-AG10900113-40960,AG-10900113,SingaSingaSingapore,2/21/2016
ID-2016-LM17065102-40960,LM-17065102,PhiliNatioManila,2/21/2016
ES-2016-ZD2192564-40960,ZD-2192564,ItalyLombaMilan,2/21/2016
ES-2016-AM1036064-40960,AM-1036064,ItalySicilMessina,2/21/2016
CA-2016-SR20740140-40960,SR-207401404,UniteCalifLos Angeles,2/21/2016
CA-2016-LC16930140-40960,LC-169301402,UniteIndiaRichmond,2/21/2016
TU-2016-ML8040134-40961,ML-8040134,TurkeDiyarDiyarbakir,2/22/2016
TU-2016-AG495134-40961,AG-495134,TurkeIzmirIzmir,2/22/2016
PL-2016-RW9540103-40961,RW-9540103,PolanPomerSlupsk,2/22/2016
IT-2016-CM1238562-40961,CM-1238562,IrelaDubliDublin,2/22/2016
IR-2016-SZ1003560-40961,SZ-1003560,IranTehraTehran,2/22/2016
IN-2016-RH1951058-40961,RH-1951058,IndiaRajasKota,2/22/2016
ES-2016-PG1889564-40961,PG-1889564,ItalyTuscaGrosseto,2/22/2016
ES-2016-JD1606045-40961,JD-1606045,FrancIle-dParis,2/22/2016
CG-2016-PH879033-40961,PH-879033,DemocSouthUvira,2/22/2016
CA-2016-TM21010140-40961,TM-210101402,UniteIllinWoodstock,2/22/2016
US-2016-MO1750082-40962,MO-1750082,MexicDistrMexico City,2/23/2016
IT-2016-GD1459064-40962,GD-1459064,ItalyLazioRome,2/23/2016
IN-2016-MG1820558-40962,MG-1820558,IndiaMaharThane,2/23/2016
ID-2016-RF1973597-40962,RF-1973597,PakisPunjaRawalpindi,2/23/2016
CA-2016-SA20830140-40962,SA-208301404,UniteCalifMoreno Valley,2/23/2016
AJ-2016-CM19359-40962,CM-19359,AzerbBakiBaku,2/23/2016
US-2016-GZ1447036-40963,GZ-1447036,DominSantoSanto Domingo,2/24/2016
US-2016-GZ1447018-40963,GZ-1447018,BraziBahiaBom Jesus da Lapa,2/24/2016
SG-2016-CB2415111-40963,CB-2415111,SenegDakarDakar,2/24/2016
NI-2016-DK283595-40963,DK-283595,NigerLagosLagos,2/24/2016
MX-2016-CS1195018-40963,CS-1195018,BraziRio GPelotas,2/24/2016
IR-2016-TS1143060-40963,TS-1143060,IranQomQom,2/24/2016
IN-2016-JM1565588-40963,JM-1565588,MyanmYangoYangon,2/24/2016
ES-2016-JC1610514-40963,JC-1610514,BelgiNamurNamur,2/24/2016
CA-2016-TB1128023-40963,TB-1128023,CanadOntarMississauga,2/24/2016
CA-2016-MG17875140-40963,MG-178751402,UniteTexasEl Paso,2/24/2016
US-2016-JH15430140-40964,JH-154301404,UniteOregoMedford,2/25/2016
MX-2016-MK1816031-40964,MK-1816031,CubaPinarPinar del Río,2/25/2016
MX-2016-EG1390051-40964,EG-1390051,GuateGuateVilla Nueva,2/25/2016
ID-2016-FM1438027-40964,FM-1438027,ChinaHubeiXinshi,2/25/2016
CG-2016-TH1155033-40964,TH-1155033,DemocOrienKisangani,2/25/2016
AG-2016-RO97803-40964,RO-97803,AlgerAlgerAlgiers,2/25/2016
US-2016-AH1019518-40965,AH-1019518,BraziAlagoSão Miguel dos Campos,2/26/2016
MX-2016-RL1961539-40965,RL-1961539,El SaSan SApopa,2/26/2016
MX-2016-BS1138093-40965,BS-1138093,NicarMatagMatagalpa,2/26/2016
MX-2016-AH1019531-40965,AH-1019531,CubaSantiPalma Soriano,2/26/2016
IT-2016-BO1142591-40965,BO-1142591,NetheNorthZaanstad,2/26/2016
IN-2016-LC1687027-40965,LC-1687027,ChinaShandXintai,2/26/2016
IN-2016-DF1313566-40965,DF-1313566,JapanChibaFunabashi,2/26/2016
ID-2016-MD1786059-40965,MD-1786059,IndonJakarJakarta,2/26/2016
IR-2016-DK337560-40966,DK-337560,IranBusheBorazjan,2/27/2016
MX-2016-SB2018518-40967,SB-2018518,BraziRio GFarroupilha,2/28/2016
IN-2016-DB13270102-40967,DB-13270102,PhiliNatioManila,2/28/2016
ID-2016-SH199757-40967,SH-199757,AustrQueenCairns,2/28/2016
ID-2016-PS18970118-40967,PS-18970118,SouthSeoulSeoul,2/28/2016
CA-2016-JS16030140-40967,JS-160301406,UniteOhioColumbus,2/28/2016
US-2016-HR14770140-40968,HR-147701406,UniteNew YNew York City,2/29/2016
UP-2016-RD9900137-40968,RD-9900137,UkraiVinnyVinnytsya,2/29/2016
UP-2016-BS1800137-40968,BS-1800137,UkraiKhersKherson,2/29/2016
NI-2016-EH376595-40968,EH-376595,NigerKanoKano,2/29/2016
IN-2016-RF1934566-40968,RF-1934566,JapanAichiHanda,2/29/2016
IN-2016-LH1715559-40968,LH-1715559,IndonSumatPalembang,2/29/2016
IN-2016-KH163607-40968,KH-163607,AustrSouthAdelaide,2/29/2016
IN-2016-BD116207-40968,BD-116207,AustrVictoMelbourne,2/29/2016
ID-2016-LH171557-40968,LH-171557,AustrTasmaHobart,2/29/2016
ES-2016-TS21370139-40968,TS-21370139,UniteEnglaFarnborough,2/29/2016
ES-2016-TB2140048-40968,TB-2140048,GermaBerliBerlin,2/29/2016
ES-2016-LO1717048-40968,LO-1717048,GermaBerliBerlin,2/29/2016
ES-2016-JF1549064-40968,JF-1549064,ItalyLazioRome,2/29/2016
ES-2016-EL1373548-40968,EL-1373548,GermaNorthBochum,2/29/2016
ES-2016-CM1223545-40968,CM-1223545,FrancAlsacColmar,2/29/2016
CA-2016-VF21715140-40968,VF-217151402,UniteIllinElmhurst,2/29/2016
CA-2016-TP1141523-40968,TP-1141523,CanadOntarToronto,2/29/2016
CA-2016-SC20380140-40968,SC-203801402,UniteTexasEl Paso,2/29/2016
CA-2016-GW14605140-40968,GW-146051402,UniteTexasHouston,2/29/2016
CA-2016-DB13060140-40968,DB-130601404,UniteWashiSeattle,2/29/2016
MX-2016-FH1427531-40969,FH-1427531,CubaLas TLas Tunas,3/1/2016
IZ-2016-NW840061-40969,NW-840061,IraqBaghdBaghdad,3/1/2016
IN-2016-GD145907-40969,GD-145907,AustrQueenBrisbane,3/1/2016
IN-2016-CC124307-40969,CC-124307,AustrVictoBendigo,3/1/2016
ID-2016-MZ1751559-40969,MZ-1751559,IndonJawa Bekasi,3/1/2016
CA-2016-NH18610140-40969,NH-186101406,UnitePennsPhiladelphia,3/1/2016
CA-2016-KN16705140-40969,KN-167051406,UniteNew YNew York City,3/1/2016
US-2016-JS15595140-40970,JS-155951406,UniteOhioColumbus,3/2/2016
US-2016-CS1186055-40970,CS-1186055,HonduCortéSan Pedro Sula,3/2/2016
US-2016-CC1222055-40970,CC-1222055,HonduCortéSan Pedro Sula,3/2/2016
RO-2016-SF10065107-40970,SF-10065107,RomanIasiIasi,3/2/2016
NI-2016-AJ96095-40970,AJ-96095,NigerAnambOnitsha,3/2/2016
MX-2016-MW1823536-40970,MW-1823536,DominSantoSanto Domingo,3/2/2016
MO-2016-BW120086-40970,BW-120086,MorocGrandCasablanca,3/2/2016
IS-2016-TS1108563-40970,TS-1108563,IsraeJerusJerusalem,3/2/2016
IR-2016-YS1188060-40970,YS-1188060,IranRazavMashhad,3/2/2016
IN-2016-MV1819011-40970,MV-1819011,BanglDhakaTongi,3/2/2016
ES-2016-RB1970545-40970,RB-1970545,FrancPays Nantes,3/2/2016
ES-2016-DP1316564-40970,DP-1316564,ItalyEmiliRimini,3/2/2016
EG-2016-AP72038-40970,AP-72038,EgyptAl QaCairo,3/2/2016
CA-2016-SC20020140-40970,SC-200201402,UniteTexasHouston,3/2/2016
CA-2016-EJ14155140-40970,EJ-141551404,UniteCalifSan Diego,3/2/2016
CA-2016-AP10720140-40970,AP-107201406,UniteNew YNew York City,3/2/2016
CA-2016-AJ10945140-40970,AJ-109451408,UniteNorthWilmington,3/2/2016
AL-2016-SC102302-40970,SC-102302,AlbanElbasElbasan,3/2/2016
AG-2016-CC23703-40970,CC-23703,AlgerAlgerAlgiers,3/2/2016
TU-2016-PW9240134-40971,PW-9240134,TurkeIstanIstanbul,3/3/2016
NI-2016-JL583595-40971,JL-583595,NigerEnuguEnugu,3/3/2016
MX-2016-DM1301593-40971,DM-1301593,NicarManagManagua,3/3/2016
IN-2016-BE1145527-40971,BE-1145527,ChinaSichuChengdu,3/3/2016
CA-2016-SC20095140-40971,SC-200951408,UniteFloriMargate,3/3/2016
CA-2016-CL12565140-40971,CL-125651408,UniteSouthColumbia,3/3/2016
PL-2016-BP1050103-40972,BP-1050103,PolanSilesGliwice,3/4/2016
ES-2016-SD20485139-40972,SD-20485139,UniteEnglaLondon,3/4/2016
CA-2016-AB10150140-40972,AB-101501406,UniteNew YYonkers,3/4/2016
MX-2016-RD1993051-40973,RD-1993051,GuateGuateVilla Nueva,3/5/2016
US-2016-NP18685140-40974,NP-186851404,UniteWashiDes Moines,3/6/2016
SA-2016-MG7695110-40974,MG-7695110,SaudiMakkaMecca,3/6/2016
MX-2016-PG1889551-40974,PG-1889551,GuateGuateMixco,3/6/2016
IN-2016-NP1832511-40974,NP-1832511,BanglDhakaDhaka,3/6/2016
ES-2016-TS2134045-40974,TS-2134045,FrancIle-dParis,3/6/2016
CM-2016-BW111022-40974,BW-111022,CamerCentrYaounde,3/6/2016
CA-2016-CM12715140-40974,CM-127151404,UniteWashiSeattle,3/6/2016
CA-2016-AB10015140-40974,AB-100151404,UniteWashiSeattle,3/6/2016
US-2016-MS177105-40975,MS-177105,ArgenBuenoBuenos Aires,3/7/2016
PL-2016-JK5730103-40975,JK-5730103,PolanMasovWarsaw,3/7/2016
NI-2016-GR456095-40975,GR-456095,NigerLagosLagos,3/7/2016
MX-2016-GT1471039-40975,GT-1471039,El SaSan SSan Salvador,3/7/2016
MX-2016-CR1262598-40975,CR-1262598,PanamPanamPanama City,3/7/2016
IN-2016-SC2068021-40975,SC-2068021,CamboPhnomPhnom Penh,3/7/2016
IN-2016-JR156707-40975,JR-156707,AustrVictoBallarat,3/7/2016
IN-2016-DK13150102-40975,DK-13150102,PhiliNatioManila,3/7/2016
ID-2016-KM1622559-40975,KM-1622559,IndonJakarJakarta,3/7/2016
GG-2016-JF549047-40975,JF-549047,GeorgTbiliTbilisi,3/7/2016
ES-2016-LW1721548-40975,LW-1721548,GermaBadenBaden-Baden,3/7/2016
CA-2016-DK337523-40975,DK-337523,CanadBritiVancouver,3/7/2016
SF-2016-AG675117-40976,AG-675117,SouthGauteJohannesburg,3/8/2016
ID-2016-SS201407-40976,SS-201407,AustrNew SKatoomba,3/8/2016
ES-2016-JL15235120-40976,JL-15235120,SpainMadriMadrid,3/8/2016
US-2016-SW20275140-40977,SW-202751402,UniteMichiRoyal Oak,3/9/2016
US-2016-KT16480140-40977,KT-164801404,UniteColorDenver,3/9/2016
TU-2016-BC1125134-40977,BC-1125134,TurkeAnkarAnkara,3/9/2016
MX-2016-TN2104018-40977,TN-2104018,BraziMaranGrajaú,3/9/2016
MX-2016-KD1634518-40977,KD-1634518,BraziRio GRio Grande,3/9/2016
IN-2016-JS1603027-40977,JS-1603027,ChinaHenanPingdingshan,3/9/2016
IN-2016-BM1178527-40977,BM-1178527,ChinaJiangZhenjiang,3/9/2016
ES-2016-TT2146048-40977,TT-2146048,GermaBadenPforzheim,3/9/2016
ES-2016-BT11395139-40977,BT-11395139,UniteEnglaCoventry,3/9/2016
ES-2016-AG10675139-40977,AG-10675139,UniteEnglaSheffield,3/9/2016
US-2016-RB19435140-40978,RB-194351404,UniteCalifRoseville,3/10/2016
US-2016-MH17455143-40978,MH-17455143,VenezDistrCaracas,3/10/2016
MX-2016-SC2077018-40978,SC-2077018,BraziParáItaituba,3/10/2016
MX-2016-RD1993055-40978,RD-1993055,HonduCortéSan Pedro Sula,3/10/2016
MX-2016-MM1805531-40978,MM-1805531,CubaPinarConsolación del Sur,3/10/2016
MX-2016-KS1630051-40978,KS-1630051,GuateGuateMixco,3/10/2016
IR-2016-PM913560-40978,PM-913560,IranTehraTehran,3/10/2016
IN-2016-SG206057-40978,SG-206057,AustrQueenGold Coast,3/10/2016
ID-2016-NM18520102-40978,NM-18520102,PhiliNatioManila,3/10/2016
ES-2016-PO1886545-40978,PO-1886545,FrancAquitPessac,3/10/2016
ES-2016-MF1766548-40978,MF-1766548,GermaBerliBerlin,3/10/2016
CA-2016-KA16525140-40978,KA-165251406,UniteNew YNew York City,3/10/2016
CA-2016-FM14215140-40978,FM-142151408,UniteKentuRichmond,3/10/2016
CA-2016-CK12205140-40978,CK-122051406,UniteOhioColumbus,3/10/2016
AG-2016-AJ7803-40978,AJ-7803,AlgerBatnaBatna,3/10/2016
MX-2016-TZ2144551-40979,TZ-2144551,GuateGuateChinautla,3/11/2016
IN-2016-CD1192027-40979,CD-1192027,ChinaShangShanghai,3/11/2016
ID-2016-RR1952559-40979,RR-1952559,IndonJawa Bandung,3/11/2016
ES-2016-SG2047044-40979,SG-2047044,FinlaUusimHelsinki,3/11/2016
ES-2016-HK14890125-40979,HK-14890125,SwitzBaselBasel,3/11/2016
US-2016-RC1982598-40981,RC-1982598,PanamPanamPanama City,3/13/2016
US-2016-CK12325140-40981,CK-123251408,UniteVirgiChesapeake,3/13/2016
MZ-2016-SF1006587-40981,SF-1006587,MozamZambeQuelimane,3/13/2016
IN-2016-DL1333092-40981,DL-1333092,New ZCanteChristchurch,3/13/2016
IN-2016-BM1157527-40981,BM-1157527,ChinaBeijiBeijing,3/13/2016
ES-2016-KA1652548-40981,KA-1652548,GermaNorthBonn,3/13/2016
ES-2016-EB1411048-40981,EB-1411048,GermaSaxonLeipzig,3/13/2016
ES-2016-DB1297045-40981,DB-1297045,FrancNord-Tourcoing,3/13/2016
ES-2016-CM1181548-40981,CM-1181548,GermaBerliBerlin,3/13/2016
CA-2016-RB19465140-40981,RB-194651402,UniteIllinChicago,3/13/2016
CA-2016-NF18475140-40981,NF-184751408,UniteFloriJacksonville,3/13/2016
CA-2016-JF15295140-40981,JF-152951404,UniteUtahLogan,3/13/2016
CA-2016-DK13225140-40981,DK-132251404,UniteCalifHuntington Beach,3/13/2016
MX-2016-FC1433582-40982,FC-1433582,MexicVeracCórdoba,3/14/2016
IT-2016-RE19405139-40982,RE-19405139,UniteEnglaLondon,3/14/2016
IN-2016-DK1309027-40982,DK-1309027,ChinaLiaonTieling,3/14/2016
ID-2016-SA20830102-40982,SA-20830102,PhiliWesteBacolod City,3/14/2016
CA-2016-AS10240140-40982,AS-102401408,UniteFloriTampa,3/14/2016
NI-2016-SV1093595-40983,SV-1093595,NigerNigerMinna,3/15/2016
LH-2016-PO919575-40983,PO-919575,LithuVilniVilnius,3/15/2016
IN-2016-PF1912027-40983,PF-1912027,ChinaGuangGuangzhou,3/15/2016
IN-2016-CK122057-40983,CK-122057,AustrSouthGawler,3/15/2016
ID-2016-BT116807-40983,BT-116807,AustrWestePerth,3/15/2016
ES-2016-Dl1360064-40983,Dl-1360064,ItalyApuliBari,3/15/2016
CG-2016-MM828033-40983,MM-828033,DemocKasaiKananga,3/15/2016
CA-2016-KN16705140-40983,KN-167051408,UniteNorthRaleigh,3/15/2016
US-2016-MH17440140-40984,MH-174401408,UniteMissiJackson,3/16/2016
US-2016-CP12340140-40984,CP-123401406,UniteNew YNew York City,3/16/2016
MX-2016-MS1771082-40984,MS-1771082,MexicPueblPuebla,3/16/2016
MX-2016-CC1255039-40984,CC-1255039,El SaSan SMejicanos,3/16/2016
GG-2016-DK315047-40984,DK-315047,GeorgTbiliTbilisi,3/16/2016
ES-2016-YC2189548-40984,YC-2189548,GermaSaxonMagdeburg,3/16/2016
CA-2016-QJ19255140-40984,QJ-192551406,UnitePennsPhiladelphia,3/16/2016
CA-2016-BN11515140-40984,BN-115151402,UniteMinneLakeville,3/16/2016
CA-2016-AZ10750140-40984,AZ-107501402,UniteTexasDallas,3/16/2016
US-2016-SC20050140-40985,SC-200501404,UniteCalifBurbank,3/17/2016
NI-2016-ND837095-40985,ND-837095,NigerPlateJos,3/17/2016
MX-2016-DL1333051-40985,DL-1333051,GuateEscuiEscuintla,3/17/2016
IN-2016-PO18865102-40985,PO-18865102,PhiliNatioManila,3/17/2016
IN-2016-JM152657-40985,JM-152657,AustrVictoMelbourne,3/17/2016
IN-2016-DK1298558-40985,DK-1298558,IndiaUttarMeerut,3/17/2016
IN-2016-CS121307-40985,CS-121307,AustrNew SWollongong,3/17/2016
IN-2016-AS10240144-40985,AS-10240144,VietnThủ DHanoi,3/17/2016
ES-2016-SN2056045-40985,SN-2056045,FrancIle-dNoisy-le-Sec,3/17/2016
ES-2016-EN1378045-40985,EN-1378045,FrancProveMarseille,3/17/2016
CA-2016-SM20320140-40985,SM-203201408,UniteFloriJacksonville,3/17/2016
CA-2016-EK13795140-40985,EK-137951404,UniteCalifSan Francisco,3/17/2016
IT-2016-SF2006548-40986,SF-2006548,GermaLowerHanover,3/18/2016
CA-2016-MC17605140-40986,MC-176051408,UniteFloriLakeland,3/18/2016
ZA-2016-AS285147-40988,AS-285147,ZimbaHararHarare,3/20/2016
US-2016-TS21205140-40988,TS-212051408,UniteNorthAsheville,3/20/2016
US-2016-MS1798054-40988,MS-1798054,HaitiOuestCarrefour,3/20/2016
US-2016-MC17425101-40988,MC-17425101,PeruLima Lima,3/20/2016
US-2016-GM14440140-40988,GM-144401408,UniteTenneKnoxville,3/20/2016
SO-2016-JK5625116-40988,JK-5625116,SomalBanaaMogadishu,3/20/2016
MX-2016-RK1930082-40988,RK-1930082,MexicPueblTehuacán,3/20/2016
MX-2016-CA1205531-40988,CA-1205531,CubaSantiPalma Soriano,3/20/2016
IT-2016-GD1459091-40988,GD-1459091,NetheDrentEmmen,3/20/2016
IR-2016-JF529560-40988,JF-529560,IranKermaKermanshah,3/20/2016
IN-2016-MV1819058-40988,MV-1819058,IndiaAndhrNellore,3/20/2016
IN-2016-JL151307-40988,JL-151307,AustrVictoGeelong,3/20/2016
IN-2016-DJ13420144-40988,DJ-13420144,VietnHo ChHo Chi Minh City,3/20/2016
ES-2016-EJ1372096-40988,EJ-1372096,NorwaRogalStavanger,3/20/2016
ES-2016-DM1301564-40988,DM-1301564,ItalySardiCagliari,3/20/2016
ES-2016-AS10045125-40988,AS-10045125,SwitzBaselBasel,3/20/2016
ES-2016-AB1001564-40988,AB-1001564,ItalySicilMarsala,3/20/2016
CA-2016-KH16690140-40988,KH-166901408,UniteVirgiSpringfield,3/20/2016
CA-2016-CB12025140-40988,CB-120251406,UniteOhioHamilton,3/20/2016
US-2016-VM21835140-40989,VM-218351402,UniteIndiaPortage,3/21/2016
US-2016-CC12685140-40989,CC-126851408,UniteNorthGreensboro,3/21/2016
MX-2016-PS1897054-40989,PS-1897054,HaitiOuestCarrefour,3/21/2016
MX-2016-NF1847593-40989,NF-1847593,NicarManagManagua,3/21/2016
MX-2016-JW1607582-40989,JW-1607582,MexicTamauNuevo Laredo,3/21/2016
IN-2016-JC1534027-40989,JC-1534027,ChinaGuangDonghai,3/21/2016
IN-2016-DP13000144-40989,DP-13000144,VietnThủ DHanoi,3/21/2016
IN-2016-BM1178592-40989,BM-1178592,New ZBay oRotorua,3/21/2016
ID-2016-PF191657-40989,PF-191657,AustrNew SSydney,3/21/2016
ES-2016-CD1198048-40989,CD-1198048,GermaBavarAugsburg,3/21/2016
CA-2016-BF11275140-40989,BF-112751404,UniteArizoTucson,3/21/2016
TU-2016-AJ960134-40990,AJ-960134,TurkeIzmirIzmir,3/22/2016
SF-2016-CA2310117-40990,CA-2310117,SouthGauteJohannesburg,3/22/2016
MZ-2016-DK337587-40990,DK-337587,MozamNiassLichinga,3/22/2016
MX-2016-EJ1415582-40990,EJ-1415582,MexicVeracOrizaba,3/22/2016
IV-2016-KT646529-40990,KT-646529,Cote LagunAbidjan,3/22/2016
IN-2016-TS2150559-40990,TS-2150559,IndonJakarJakarta,3/22/2016
IN-2016-CS118457-40990,CS-118457,AustrNew SSydney,3/22/2016
ID-2016-DH13075102-40990,DH-13075102,PhiliNatioManila,3/22/2016
ES-2016-DB1327048-40990,DB-1327048,GermaMecklStralsund,3/22/2016
CA-2016-PO18865140-40990,PO-188651404,UniteCalifLos Angeles,3/22/2016
CA-2016-BG11740140-40990,BG-117401408,UniteFloriDelray Beach,3/22/2016
US-2016-DK1298536-40991,DK-1298536,DominSantoSanto Domingo,3/23/2016
IN-2016-LW16825113-40991,LW-16825113,SingaSingaSingapore,3/23/2016
IN-2016-AB100607-40991,AB-100607,AustrNew SSydney,3/23/2016
ES-2016-TW2102545-40991,TW-2102545,FrancLanguCarcassonne,3/23/2016
CA-2016-MS17710140-40991,MS-177101404,UniteCalifFresno,3/23/2016
CA-2016-CD11920140-40991,CD-119201406,UniteNew YNew York City,3/23/2016
MX-2016-MC1763582-40992,MC-1763582,MexicDistrMexico City,3/24/2016
MX-2016-LR1691539-40992,LR-1691539,El SaSan SSan Salvador,3/24/2016
IT-2016-BD1172591-40992,BD-1172591,NetheNorthHelmond,3/24/2016
IR-2016-JL583560-40992,JL-583560,IranZanjaZanjan,3/24/2016
IR-2016-BP129060-40992,BP-129060,IranSistaZahedan,3/24/2016
IN-2016-VM216857-40992,VM-216857,AustrAustrCanberra,3/24/2016
IN-2016-GG1465027-40992,GG-1465027,ChinaShangShanghai,3/24/2016
ID-2016-SC200207-40992,SC-200207,AustrQueenCaloundra,3/24/2016
ID-2016-MF1766559-40992,MF-1766559,IndonAcehBanda Aceh,3/24/2016
ES-2016-TB21190139-40992,TB-21190139,UniteEnglaSheffield,3/24/2016
ES-2016-HP14815139-40992,HP-14815139,UniteEnglaWigan,3/24/2016
ES-2016-HG1502548-40992,HG-1502548,GermaBavarMunich,3/24/2016
CA-2016-CA12265140-40992,CA-122651404,UniteCalifSan Francisco,3/24/2016
CA-2016-AZ10750140-40992,AZ-107501406,UniteNew YNew York City,3/24/2016
IT-2016-TH21100125-40993,TH-21100125,SwitzZüricZurich,3/25/2016
IN-2016-VG2179078-40993,VG-2179078,MalayPerakIpoh,3/25/2016
ES-2016-JF1519045-40993,JF-1519045,FrancLanguCastres,3/25/2016
CA-2016-JD15895140-40993,JD-158951404,UniteCalifLos Angeles,3/25/2016
CA-2016-DK12835140-40993,DK-128351404,UniteCalifSan Francisco,3/25/2016
CA-2016-CS12505140-40993,CS-125051404,UniteCalifPomona,3/25/2016
ES-2016-TB2159545-40994,TB-2159545,FrancAlsacColmar,3/26/2016
US-2016-MP18175140-40995,MP-181751406,UniteOhioSpringfield,3/27/2016
US-2016-CV12295140-40995,CV-122951402,UniteIowaDes Moines,3/27/2016
MX-2016-LW1721582-40995,LW-1721582,MexicVeracOrizaba,3/27/2016
MX-2016-JK1612082-40995,JK-1612082,MexicDistrCoyoacán,3/27/2016
MX-2016-DW1354031-40995,DW-1354031,CubaGuantGuantánamo,3/27/2016
MX-2016-AF108855-40995,AF-108855,ArgenSaltaSalta,3/27/2016
IT-2016-EH1399048-40995,EH-1399048,GermaSaxonDresden,3/27/2016
IR-2016-RA928560-40995,RA-928560,IranMarkaArak,3/27/2016
IN-2016-SS2087527-40995,SS-2087527,ChinaGuangShenzhen,3/27/2016
ES-2016-SC2026064-40995,SC-2026064,ItalyUmbriFoligno,3/27/2016
CA-2016-DR12940140-40995,DR-129401404,UniteNew MAlbuquerque,3/27/2016
AU-2016-LR70358-40995,LR-70358,AustrViennVienna,3/27/2016
US-2016-SW2027555-40996,SW-2027555,HonduCholuCholuteca,3/28/2016
US-2016-CL1256555-40996,CL-1256555,HonduFrancTegucigalpa,3/28/2016
MX-2016-SV2036582-40996,SV-2036582,MexicMéxicTlalnepantla,3/28/2016
IT-2016-SW2035048-40996,SW-2035048,GermaLowerHanover,3/28/2016
IN-2016-SZ20035130-40996,SZ-20035130,ThailBangkBangkok,3/28/2016
IN-2016-MT1781527-40996,MT-1781527,ChinaInnerChifeng,3/28/2016
ES-2016-JH1618048-40996,JH-1618048,GermaNorthHamm,3/28/2016
CA-2016-RD966023-40996,RD-966023,CanadQuebeLaval,3/28/2016
CA-2016-MG18145140-40996,MG-181451402,UniteTexasPlano,3/28/2016
US-2016-SG20890140-40997,SG-208901406,UniteNew YNew York City,3/29/2016
US-2016-NC18340140-40997,NC-183401402,UniteMinneApple Valley,3/29/2016
RS-2016-AR345108-40997,AR-345108,RussiIrkutBratsk,3/29/2016
NI-2016-JB600095-40997,JB-600095,NigerLagosLagos,3/29/2016
MX-2016-JD1589539-40997,JD-1589539,El SaSan SIlopango,3/29/2016
IN-2016-VG2179058-40997,VG-2179058,IndiaWest Durgapur,3/29/2016
IN-2016-MH1778558-40997,MH-1778558,IndiaMaharUlhasnagar,3/29/2016
IN-2016-GT1475558-40997,GT-1475558,IndiaRajasAjmer,3/29/2016
ID-2016-BF1108059-40997,BF-1108059,IndonJakarJakarta,3/29/2016
ID-2016-AF10870102-40997,AF-10870102,PhiliNatioManila,3/29/2016
ES-2016-CS1225048-40997,CS-1225048,GermaNorthTroisdorf,3/29/2016
CA-2016-MP17470140-40997,MP-174701402,UniteTexasBrownsville,3/29/2016
CA-2016-KM16720140-40997,KM-167201406,UniteNew YLong Beach,3/29/2016
CA-2016-GA14725140-40997,GA-147251404,UniteCalifSan Francisco,3/29/2016
CA-2016-Dl13600140-40997,Dl-136001404,UniteWashiSeattle,3/29/2016
US-2016-DD13570140-40998,DD-135701402,UniteIllinChicago,3/30/2016
TU-2016-JP5460134-40998,JP-5460134,TurkeCanakCanakkale,3/30/2016
RS-2016-PG8895108-40998,PG-8895108,RussiYarosYaroslavl',3/30/2016
RS-2016-NG8430108-40998,NG-8430108,RussiChelyChelyabinsk,3/30/2016
MX-2016-RP1927018-40998,RP-1927018,BraziSão PIbiúna,3/30/2016
IT-2016-TS21370124-40998,TS-21370124,SwedeVästrGothenburg,3/30/2016
IN-2016-RW195407-40998,RW-195407,AustrWestePerth,3/30/2016
IN-2016-RM1975027-40998,RM-1975027,ChinaSichuChengdu,3/30/2016
ES-2016-SA20830139-40998,SA-20830139,UniteEnglaNewcastle upon Tyne,3/30/2016
ES-2016-LB16735125-40998,LB-16735125,SwitzGenevGeneva,3/30/2016
CG-2016-AR40533-40998,AR-40533,DemocKinshKinshasa,3/30/2016
CA-2016-TG21640140-40998,TG-216401408,UniteFloriTampa,3/30/2016
CA-2016-KB16240140-40998,KB-162401408,UniteFloriMiami,3/30/2016
CA-2016-JO15280140-40998,JO-152801406,UnitePennsPhiladelphia,3/30/2016
CA-2016-AA10315140-40998,AA-103151404,UniteCalifSan Francisco,3/30/2016
US-2016-VP2176098-40999,VP-2176098,PanamPanamArraiján,3/31/2016
US-2016-KM16720140-40999,KM-167201404,UniteCalifVallejo,3/31/2016
US-2016-JB15400101-40999,JB-15400101,PeruLima Lima,3/31/2016
MX-2016-LS1724528-40999,LS-1724528,ColomBogotBogotá,3/31/2016
IT-2016-AS1004564-40999,AS-1004564,ItalyLazioRome,3/31/2016
ID-2016-RP19270118-40999,RP-19270118,SouthJejuAewŏl-li,3/31/2016
ID-2016-PA19060102-40999,PA-19060102,PhiliNatioManila,3/31/2016
ES-2016-BP1123064-40999,BP-1123064,ItalyVenetTreviso,3/31/2016
CA-2016-KH16330140-40999,KH-163301406,UniteMassaRevere,3/31/2016
US-2016-SC20020140-41000,SC-200201402,UniteTexasHouston,4/1/2016
US-2016-DW1348055-41000,DW-1348055,HonduFrancTegucigalpa,4/1/2016
US-2016-DW1348018-41000,DW-1348018,BraziCearáLimoeiro do Norte,4/1/2016
MO-2016-CS235586-41000,CS-235586,MorocRabatRabat,4/1/2016
IN-2016-PC18745144-41000,PC-18745144,VietnHo ChHo Chi Minh City,4/1/2016
